Features,importance
ECFP4.73,0.003831320764434477
ECFP4.38,0.003823452514380617
ECFP4.16,0.0038159491434448366
ECFP4.126,0.0037910329192800494
ECFP4.28,0.003761251547605467
ECFP4.114,0.003749486534172916
ECFP4.67,0.003746284615301548
ECFP4.32,0.003706629684923448
ECFP4.66,0.0036958185614177903
ECFP4.54,0.0036850846854499008
ECFP4.13,0.0036807649762680998
Funder_Type_0,0.0036724638868047828
ECFP4.99,0.0036456046091785602
ECFP4.48,0.003632952089918198
ECFP4.71,0.0036129181257048997
Allocation_Type_0,0.00359924489340548
ECFP4.14,0.003587422658001849
ECFP4.50,0.003578354337450993
ECFP4.92,0.003569000739551834
ECFP4.6,0.00356568366664648
ECFP4.76,0.003561874002884669
ECFP4.120,0.003548848490720825
ECFP4.95,0.0035216090923238723
ECFP4.34,0.0035164915071353863
ECFP4.100,0.0035106722871130354
ECFP4.56,0.0035002122884206766
ECFP4.82,0.003489864273472013
ECFP4.79,0.0034712500677559154
ECFP4.41,0.0034437993943451256
ECFP4.35,0.0034368522104055495
ECFP4.78,0.0034316249972486047
ECFP4.128,0.0034010202279046164
ECFP4.74,0.0033999823482263616
ECFP4.53,0.003387710144291629
ECFP4.15,0.0033844350001073333
ECFP4.110,0.00337397104508681
ECFP4.36,0.0033529141519352745
ECFP4.68,0.003346175166157683
ECFP4.4,0.0033327515837000333
ECFP4.33,0.003273717127035526
ECFP4.107,0.0032310309234479247
ECFP4.81,0.003199267101026709
CPC_code_4,0.0031332621421871383
ECFP4.122,0.0031230600909588737
ECFP4.43,0.003117655816798367
ECFP4.59,0.003091218951354173
ECFP4.10,0.0030502304488611628
ECFP4.101,0.0030502117228989
ECFP4.72,0.003030604453251833
Intervention_Model_1,0.0030299853418589095
ECFP4.111,0.002997665240353319
ECFP4.19,0.0029526695951383386
Age_code_5,0.0029508124784612248
ECFP4.88,0.00294971194481154
ECFP4.42,0.0029268273330200034
Bioavailability_1,0.002921555144094435
ECFP4.90,0.002918311726277414
ECFP4.113,0.002893325008604286
ECFP4.31,0.002836693120595755
ECFP4.112,0.0028270396805796364
ECFP4.93,0.0028221771150585533
ECFP4.96,0.0028195365105292748
ECFP4.39,0.0027649923479794686
ECFP4.22,0.0027486096632260986
ECFP4.24,0.002748008821491104
ECFP4.118,0.002733931579506478
ECFP4.116,0.0027223712875170275
ECFP4.62,0.0027120476906982768
ECFP4.104,0.0027114325904809057
ECFP4.84,0.0027109261192770056
ECFP4.5,0.002688894456616672
ECFP4.119,0.0026677273195895267
ECFP4.57,0.002639560485381734
ECFP4.27,0.002606669066249296
ECFP4.7,0.002574945262774187
ECFP4.77,0.002557869830478796
ECFP4.63,0.0025574086574499627
ECFP4.26,0.0025489021860809692
ECFP4.25,0.002545520852142889
Allocation_Type_2,0.0025273951590660555
ECFP4.61,0.002522924795728182
ECFP4.44,0.002513748744434131
ECFP4.102,0.0025074731659771666
ECFP4.52,0.0024962376504537114
ECFP4.30,0.002461570445430109
Funder_Type_3,0.002430280190842761
ECFP4.117,0.002415426336776067
Country_3,0.00239081548754133
ECFP4.11,0.0023756172408875564
ECFP4.12,0.0023727749377836817
ECFP4.98,0.0023589728588096093
ECFP4.47,0.002256881460638491
PCT_code_0,0.0022259089561211336
Funder_Type_5,0.0021550631923352662
ECFP4.125,0.002120225238655542
Gender_code_1,0.002053808356827119
Bioavailability_0,0.001993747962418214
Age_code_3,0.001905975317957863
ECFP4.94,0.0018451866474250012
CPC_code_2,0.0018246201723004108
Bioavailability_2,0.0017986213701159147
ECFP4.127,0.0017845993810710061
ECFP4.21,0.0017838530377288705
Country_2,0.0015036330388693098
CPC_code_0,0.0014958376105901102
CPC_code_3,0.00148208986113804
ECFP4.40,0.0014045486966217905
CPC_code_1,0.0013323914788285305
Age_code_4,0.0011554186589267284
Gender_code_2,0.0010812532314328765
Country_4,0.0009212016488127227
Age_code_2,0.00046504397885937723
Country_5,0.00042861745530124555
Intervention_Model_4,0.0
Intervention_Model_2,0.0
