Features,importance
ECFP4.73,0.0032006935835797363
ECFP4.116,0.0032005783813739913
Bioavailability_1,0.003199072242168728
ECFP4.32,0.003172493326813611
ECFP4.63,0.0031619159181806634
ECFP4.27,0.003141342462784965
ECFP4.128,0.003127823796132215
ECFP4.92,0.003122684524835644
ECFP4.28,0.0031167799758268634
ECFP4.50,0.003090054312914845
ECFP4.66,0.003089174855282121
ECFP4.82,0.003083501788481745
Bioavailability_2,0.0030828165103663975
ECFP4.7,0.003079149712493441
ECFP4.83,0.003075083165468604
ECFP4.14,0.003044056661684209
ECFP4.25,0.003038928951296448
ECFP4.34,0.002958974874189147
ECFP4.38,0.0029435769662608264
ECFP4.30,0.0029420005446913026
ECFP4.113,0.0029343589952112305
ECFP4.121,0.002928344412030937
ECFP4.90,0.00289342309283187
ECFP4.79,0.002860815056678343
ECFP4.47,0.002845679882244251
ECFP4.98,0.002841526666705496
ECFP4.112,0.002792348168064536
ECFP4.88,0.002770902006900288
Funder_Type_0,0.002760420305748936
ECFP4.11,0.0027542862953695625
ECFP4.22,0.002742230887223856
ECFP4.101,0.0027419521659625564
ECFP4.127,0.0026797050653456058
ECFP4.67,0.0026785576322187195
ECFP4.23,0.0026522784287332513
ECFP4.52,0.002648123939569764
ECFP4.57,0.002640501853179069
ECFP4.58,0.0026272504427982415
ECFP4.61,0.0025694672308522472
Country_4,0.0025510710056269492
ECFP4.24,0.002549044051288916
Age_code_5,0.0025358787111251376
ECFP4.94,0.0025135995844958623
ECFP4.71,0.002498120908097492
ECFP4.118,0.0024956850455506736
ECFP4.41,0.0024535198223436332
ECFP4.12,0.0024403553769740396
ECFP4.77,0.0024216940847456205
ECFP4.44,0.002380255678674237
ECFP4.125,0.0023691929576529786
ECFP4.10,0.0023583136741393575
ECFP4.84,0.0023547470057491545
ECFP4.43,0.002332461571396155
ECFP4.42,0.002296596293505761
ECFP4.105,0.002240485538957111
ECFP4.26,0.002160881313303272
CPC_code_0,0.002033777111348502
Allocation_Type_2,0.0018991865513421574
Bioavailability_0,0.0018896144961834999
ECFP4.96,0.0018602238870241256
Intervention_Model_1,0.0018350368415599178
Age_code_4,0.0017893664656910366
ECFP4.21,0.0017507164511683477
CPC_code_2,0.0015651668188046716
ECFP4.93,0.0015053152409802634
Country_5,0.0014865829252409684
Age_code_0,0.0011166257183812056
CPC_code_3,0.0010941462696755005
CPC_code_1,0.0010271555664076995
Gender_code_2,0.000903030993587092
Gender_code_1,0.000528489392592177
Intervention_Model_2,0.00029160748781595873
Age_code_2,0.00018012014699239794
Age_code_3,7.665499704873959e-05
Intervention_Model_4,0.0
