Features,importance
ECFP4.107,0.0029254245312559375
ECFP4.24,0.002911983733892151
ECFP4.98,0.002871153952950688
ECFP4.127,0.002856449850345224
ECFP4.41,0.002826464060734386
Gender_code_3,0.0028100317986453
ECFP4.47,0.0027461778360277317
ECFP4.32,0.0027426175834474697
ECFP4.117,0.0027148669003748643
ECFP4.23,0.0026914886285944874
ECFP4.40,0.0026367243226834043
ECFP4.88,0.0026086788664958526
ECFP4.21,0.002606253637500497
ECFP4.125,0.0025483133404669432
ECFP4.77,0.0025448122926293886
Age_code_5,0.0025162710210981177
Age_code_0,0.0024856106172832983
Bioavailability_2,0.0024826496010444793
Funder_Type_0,0.0024745937626764977
Funder_Type_3,0.0024653442698506643
ECFP4.44,0.0024450628768806623
Age_code_4,0.002422467317440241
ECFP4.42,0.0023894064538773673
ECFP4.26,0.002354765118676925
ECFP4.84,0.0023106633174505057
ECFP4.22,0.0021258802113284033
ECFP4.57,0.0021181489946554854
CPC_code_4,0.002094697137888793
ECFP4.93,0.002027117874173187
Allocation_Type_2,0.0018618039793630518
CPC_code_2,0.0016097017141310157
CPC_code_3,0.001599431973953991
CPC_code_0,0.0014133266373510555
Age_code_2,0.0012988060575755977
Bioavailability_0,0.001233659726854269
Country_5,0.0012157064078901598
Country_4,0.0011963356410142755
CPC_code_1,0.0008977348856965188
Intervention_Model_2,0.0005266684636743737
Age_code_3,0.00021493141991314982
Gender_code_2,0.00021489097257525725
Gender_code_1,0.00019787932705247902
Country_3,8.686889081796007e-05
Intervention_Model_4,0.0
