Name,Conditions,NCT_Number,Phases,Prob_unapproval,Prob_approval
_BUDESONIDE,CHRONIC SINUSITIS,NCT04163978,Phase 2,0.005597351288186523,0.9944026487118134
_BUDESONIDE,SINUSITIS,NCT03584178,Not Applicable,0.0005973512881865228,0.9994026487118134
_PYRIDOSTIGMINE,COVID-19|SARS-COV-2,NCT04343963,Phase 2|Phase 3,0.13012332593904957,0.8698766740609504
_PYRIDOSTIGMINE_BROMIDE,COVID-19|SARS-COV-2,NCT04343963,Phase 2|Phase 3,0.22590463425386864,0.7740953657461316
_NITAZOXANIDE,COVID-19,NCT04463264,Phase 2|Phase 3,0.3205331223361162,0.6794668776638838
_MOMETASONE,SICKLE CELL DISEASE,NCT03758950,Phase 2,0.03626569725030387,0.9637343027496961
_TRIAMCINOLONE,ASTHMA IN CHILDREN,NCT04002362,Phase 2,0.2115994884835089,0.7884005115164912
_TRIAMCINOLONE_ACETONIDE,ASTHMA IN CHILDREN,NCT04002362,Phase 2,0.3584863979214086,0.6415136020785914
_MARAVIROC,COVID-19,NCT04441385,Phase 2,0.3251547878703648,0.6748452121296353
_PRAZOSIN,COVID-19,NCT04365257,Phase 2,0.15895453524277564,0.8410454647572245
_BARICITINIB,COVID-19,NCT04321993,Phase 2,0.34287370327480593,0.6571262967251941
_FAVIPIRAVIR,CORONAVIRUS INFECTION,NCT04373733,Phase 3,0.4308115835245046,0.5691884164754953
_BALOXAVIR_MARBOXIL,INFLUENZA,NCT03969212,Phase 3,0.358178834489447,0.6418211655105529
_BALOXAVIR,INFLUENZA,NCT03969212,Phase 3,0.46065518370716824,0.5393448162928318
_CARBOCYSTEINE,BRONCHIECTASIS,NCT04140214,Phase 3,0.3011329874789874,0.6988670125210128
_PEMETREXED,CARCINOMA|NON-SMALL-CELL LUNG,NCT03952403,Phase 3,0.1473813513924429,0.8526186486075572
_SODIUM_CHLORIDE,EPISTAXIS,NCT02930941,Not Applicable,0.18588047319951323,0.8141195268004866
_TRANEXAMIC_ACID,EPISTAXIS,NCT02930941,Not Applicable,0.11916299695216864,0.8808370030478314
_EXEMESTANE,NON SMALL CELL LUNG CANCER,NCT02666105,Phase 2,0.3519615546913256,0.6480384453086745
_DOCETAXEL,NON-SMALL CELL LUNG CANCER METASTATIC,NCT04154956,Phase 3,0.06531112087010471,0.9346888791298953
_NIRAPARIB,LUNG CANCER,NCT03891615,Phase 1,0.39085802828150135,0.6091419717184986
_CYCLOPHOSPHAMIDE,RHABDOMYOSARCOMA,NCT04388839,Phase 2,0.22619822848625026,0.7738017715137498
_VINCRISTINE,RHABDOMYOSARCOMA,NCT04388839,Phase 2,0.37173427090924166,0.6282657290907584
_CYCLOPHOSPHAMIDE,OSTEOSARCOMA,NCT03063983,Phase 2,0.06048858357239269,0.9395114164276073
_METHOTREXATE,OSTEOSARCOMA,NCT03063983,Phase 2,0.04452475254946839,0.9554752474505317
_VINORELBINE,LUNG ADENOCARCINOMA,NCT03891173,Phase 2,0.270012506151456,0.7299874938485441
_GEMCITABINE,LUNG CANCER,NCT02428764,Phase 2,0.19505156195611814,0.804948438043882
_PACLITAXEL,NON SMALL CELL LUNG CANCER,NCT02477826,Phase 3,0.129716737344429,0.8702832626555711
_PACLITAXEL,SMALL CELL LUNG CANCER,NCT04210037,Phase 1|Phase 2,0.174986114405605,0.825013885594395
_PACLITAXEL,ADVANCED NON-SQUAMOUS NON-SMALL-CELL LUNG CANCER,NCT04416035,Phase 3,0.09995942565183284,0.9000405743481673
_PACLITAXEL,ADVANCED NON-SQUAMOUS NSCLC,NCT04325698,Phase 3,0.09995942565183284,0.9000405743481673
_METHYLPREDNISOLONE,NON SMALL CELL LUNG CANCER,NCT03661567,Phase 2,0.0011892101473357708,0.9988107898526642
_ETOPOSIDE,NON SMALL CELL LUNG CANCER,NCT03840902,Phase 2,0.31158142225607016,0.6884185777439299
_ACETAMINOPHEN,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04165096,Phase 2,0.11013274190852926,0.8898672580914709
_DIPHENHYDRAMINE,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04165096,Phase 2,0.11430975115364621,0.8856902488463537
_ACETAZOLAMIDE,SMALL CELL LUNG CANCER,NCT03467360,Phase 1,0.16832537618086665,0.8316746238191334
_ANLOTINIB,LUNG CANCER,NCT03983928,Phase 1|Phase 2,0.15245551907401672,0.8475444809259832
_ANLOTINIB,LUNG NEOPLASMS,NCT03940404,,0.2048798943274042,0.7951201056725961
_TYROSINE,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03799094,Phase 1|Phase 2,0.3594221525520508,0.6405778474479494
_TYROSINE,NSCLC,NCT04318938,Phase 2,0.35572043811648585,0.6442795618835143
_ZOLEDRONIC_ACID,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03958565,,0.37211558770781095,0.6278844122921893
_AFATINIB,LUNG CANCER,NCT01553942,Phase 2,0.3870944867068631,0.6129055132931369
_PEMETREXED,LUNG CANCER,NCT01553942,Phase 2,0.3152333338953422,0.6847666661046579
_METFORMIN,NON SMALL CELL LUNG CANCER,NCT03874000,Phase 2,0.25350017077905723,0.7464998292209429
_METFORMIN,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04170959,Phase 2,0.14219319446654827,0.8578068055334519
_PEMETREXED,NON-SMALL CELL LUNG CANCER METASTATIC,NCT04163432,Phase 2,0.2859651717778697,0.7140348282221305
_PEMETREXED,LUNG NEOPLASMS,NCT03380468,Phase 2|Phase 3,0.026650743576917817,0.9733492564230821
_PEMETREXED,NON-SQUAMOUS NSCLC,NCT03802240,Phase 3,0.1473813513924429,0.8526186486075572
_TRAMETINIB,NON SMALL CELL LUNG CANCER,NCT03087448,Phase 1|Phase 2,0.49917152939923626,0.5008284706007637
_TRAMETINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04452877,Phase 2,0.28417426734648077,0.7158257326535198
_DABRAFENIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04452877,Phase 2,0.25633873086432124,0.7436612691356789
_LORLATINIB,NON SMALL CELL LUNG CANCER,NCT02927340,Phase 2,0.31852007370502117,0.6814799262949789
_LORLATINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03052608,Phase 3,0.34927795133669215,0.650722048663308
_GEFITINIB,LUNG CANCER,NCT03292133,Phase 2,0.248066152868168,0.7519338471318322
_GEFITINIB,NSCLC,NCT02856893,Phase 2,0.0878928901160425,0.9121071098839576
_OSIMERTINIB,NSCLC,NCT02856893,Phase 2,0.2658358249951783,0.7341641750048218
_OSIMERTINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03784599,Phase 2,0.34654770880466,0.6534522911953402
_OSIMERTINIB,LUNG CANCER,NCT03567642,Phase 1,0.49723092966807286,0.5027690703319272
_OSIMERTINIB,METASTATIC NON SMALL CELL LUNG CANCER,NCT03497767,Phase 2,0.23040798859906533,0.7695920114009346
_APATINIB,NSCLC,NCT03801200,Phase 2,0.24931613626454854,0.7506838637354515
_SAVOLITINIB,NON SMALL CELL LUNG CANCER,NCT03944772,Phase 2,0.4448792468143208,0.5551207531856792
_ICOTINIB,LUNG CANCER,NCT01996098,Phase 3,0.06069194162903612,0.9393080583709639
_ICOTINIB,NON-SQUAMOUS NSCLC,NCT03992885,Phase 3,0.15439698762247464,0.8456030123775254
_APREPITANT,NON SMALL CELL LUNG CANCER,NCT02646020,Phase 2,0.2237527692262962,0.776247230773704
_DESLORATADINE,NON SMALL CELL LUNG CANCER,NCT02646020,Phase 2,0.054002936514676324,0.9459970634853238
_ITRACONAZOLE,LUNG CANCER,NCT03664115,Phase 2,0.08963261394682431,0.9103673860531757
_INDOCYANINE_GREEN,LUNG CANCER,NCT04182152,Not Applicable,0.408199139259591,0.591800860740409
_TAMSULOSIN,URINARY RETENTION,NCT03609580,Phase 1|Phase 2,0.3888690812512992,0.611130918748701
_MIFEPRISTONE,NON SMALL CELL LUNG CANCER,NCT02642939,Phase 2,0.4132777848310699,0.5867222151689302
_TIPIFARNIB,NON SMALL CELL LUNG CANCER,NCT03496766,Phase 2,0.3766052018180664,0.6233947981819337
_SULFORAPHANE,LUNG CANCER,NCT03232138,Phase 2,0.3237236079498378,0.6762763920501622
_PREDNISONE,AIRWAY INFLAMMATION,NCT03861390,Phase 1|Phase 2,0.09791285950449438,0.9020871404955056
_ANASTROZOLE,PULMONARY ARTERIAL HYPERTENSION,NCT03229499,Phase 2,0.4940221346440588,0.5059778653559411
_ACETAZOLAMIDE,"HYPOXIA, ALTITUDE",NCT04251364,Not Applicable,0.0014030845641092669,0.9985969154358907
_ATORVASTATIN,"HYPOXIA, ALTITUDE",NCT04251364,Not Applicable,0.12467722550093777,0.8753227744990625
_ACETAZOLAMIDE,"HYPERTENSION, PULMONARY",NCT02755298,Phase 2|Phase 3,0.008684008216953414,0.9913159917830466
_ACETYLCYSTEINE,IDIOPATHIC PULMONARY FIBROSIS,NCT04312594,Phase 2,0.13623979131306269,0.8637602086869375
_SILDENAFIL,BRONCHOPULMONARY DYSPLASIA,NCT03142568,Phase 2,0.10431296030869111,0.8956870396913088
_SODIUM_CHLORIDE,ALLERGIC ASTHMA,NCT04035109,Phase 1|Phase 2,0.37688129873678194,0.6231187012632181
_ALBUTEROL,PULMONARY HYPERTENSION,NCT03270332,Early Phase 1,0.003935667540102701,0.9960643324598973
_ILOPROST,"RESPIRATORY DISTRESS SYNDROME, ADULT",NCT03111212,Phase 3,0.052527886718264326,0.9474721132817358
_ALBUTEROL_SULFATE,ASTHMA,NCT03847896,Phase 3,0.17898172818959124,0.821018271810409
_SELEXIPAG,"HYPERTENSION, PULMONARY",NCT04175600,Phase 3,0.3381624669129353,0.6618375330870648
_APIXABAN,RENAL INSUFFICIENCY,NCT02664155,Phase 3,0.09792395308762902,0.9020760469123711
_RIVAROXABAN,RENAL INSUFFICIENCY,NCT02664155,Phase 3,0.00886051685911781,0.9911394831408822
_EOSIN,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,NCT04008017,,0.32770522493711896,0.672294775062881
_BUDESONIDE,ACUTE ASTHMA,NCT04016220,Phase 1,0.0005973512881865228,0.9994026487118134
_MILRINONE,HEART FAILURE|CARDIOMYOPATHY,NCT02077010,Phase 1,0.41879061431468806,0.581209385685312
_SEVOFLURANE,HEART DISEASE,NCT03569085,Phase 1,0.2679728135301185,0.7320271864698817
_ISOFLURANE,HEART DISEASE,NCT03569085,Phase 1,0.3580414262210607,0.6419585737789393
_FUROSEMIDE,NASAL POLYPS,NCT03362515,Phase 2,0.22199910346301016,0.7780008965369899
_ATOMOXETINE,SLEEP APNEA,NCT03919955,Phase 1|Phase 2,0.18157208554251103,0.818427914457489
_OXYBUTYNIN,SLEEP APNEA,NCT03919955,Phase 1|Phase 2,0.15847883655223868,0.8415211634477615
_ATORVASTATIN,"SLEEP APNEA, OBSTRUCTIVE",NCT03308578,Phase 1|Phase 2,0.36524635499506614,0.634753645004934
_ATORVASTATIN,OBSTRUCTIVE SLEEP APNEA OF ADULT,NCT03122639,Early Phase 1,0.36524635499506614,0.634753645004934
_MONTELUKAST,"SLEEP APNEA, OBSTRUCTIVE",NCT03545997,Phase 3,0.0045174638799270585,0.995482536120073
_ERLOTINIB,CANCER,NCT02714530,Phase 2,0.04074706592373668,0.9592529340762632
_ESKETAMINE,BIPOLAR DEPRESSION,NCT03965871,Phase 2,0.31977291258411705,0.680227087415883
_GEFITINIB,CANCER,NCT02929693,Phase 3,0.09148687125543375,0.9085131287445664
_LOXAPINE,PSYCHOMOTOR AGITATION,NCT03513549,,0.29007497319133974,0.7099250268086602
_LIDOCAINE,COUGH,NCT03805282,Phase 3,0.0019458887968035925,0.9980541112031963
_CAPSAICIN,COUGH,NCT03722849,Not Applicable,0.10569593564723626,0.8943040643527637
_ADENOSINE,COUGH,NCT03722849,Not Applicable,0.4668593602289058,0.5331406397710942
_DAPAGLIFLOZIN,COVID-19,NCT04350593,Phase 3,0.2868250587333732,0.713174941266627
